ds,payment_status,payment_type,company_size,subscription_length,previous_subscription_length,license_count,billings_per_license,billings,last_updated,data_type
2027-03,Completed,Upsell,Micro (<10),1-year,3-year,27.385728399766485,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),2-year,1-month,6.81682961804254,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),2-year,1-year,6.81682961804254,9.31,142.88438898118767,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),2-year,2-year,6.81682961804254,67.96666666666665,1043.1123134000773,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),2-year,3-year,6.81682961804254,22.276666666666667,341.8891412679116,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),3-year,1-month,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),3-year,1-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),3-year,2-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Micro (<10),3-year,3-year,0.3653744491426634,89.45666666666666,73.58741493974009,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-month,1-month,0.0,2.13,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-year,1-month,72.74411148757464,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-year,1-year,72.74411148757464,31.59,5173.686765332735,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-year,2-year,72.74411148757464,44.35,7263.469706948617,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),1-year,3-year,72.74411148757464,15.69,2569.6468929430393,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),2-year,1-month,16.84054162012151,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),2-year,1-year,16.84054162012151,64.98333333333333,2463.829787973476,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),2-year,2-year,16.84054162012151,57.666666666666664,2186.4198682708966,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),2-year,3-year,16.84054162012151,116.82666666666668,4429.4591643444155,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),3-year,1-month,5.088033385914988,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),3-year,1-year,5.088033385914988,6.333333333333333,72.54958964531035,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),3-year,2-year,5.088033385914988,35.81333333333333,410.24883744695495,2025-03-31,forecast
2027-03,Completed,Upsell,Small (10-49),3-year,3-year,5.088033385914988,111.65666666666668,1279.0492654468217,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-year,1-month,28.46680636842426,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-year,1-year,28.46680636842426,27.22,1744.5343690912314,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-year,2-year,28.46680636842426,13.333333333333334,854.5355714382716,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),1-year,3-year,28.46680636842426,7.38,472.9854387910833,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),2-year,1-month,7.76384283730642,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),2-year,1-year,7.76384283730642,19.993333333333332,349.4737851731407,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),2-year,2-year,7.76384283730642,56.11666666666667,980.8921596181768,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),2-year,3-year,7.76384283730642,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),3-year,1-month,22.95211104810202,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),3-year,1-year,22.95211104810202,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),3-year,2-year,22.95211104810202,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Mid (50-249),3-year,3-year,22.95211104810202,106.18666666666668,5487.13046304376,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-year,1-month,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-year,1-year,1.8577394468585051,1.03,4.307990028376956,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-year,2-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),1-year,3-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Completed,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-year,1-month,14.12605123632592,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-year,1-year,14.12605123632592,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-year,2-year,14.12605123632592,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),1-year,3-year,14.12605123632592,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),2-year,1-month,,0.0,,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),2-year,1-year,,0.0,,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),2-year,2-year,,0.0,,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),2-year,3-year,,0.0,,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Micro (<10),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),2-year,1-month,1.6442141446977934,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),2-year,1-year,1.6442141446977934,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),2-year,2-year,1.6442141446977934,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),2-year,3-year,1.6442141446977934,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-03,Refunded,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,New,Micro (<10),1-month,none,3.2182673581930533e-06,0.0,0.0,2025-03-31,forecast
2027-04,Completed,New,Micro (<10),1-year,none,1532.7696684025716,50.20666666666667,79841.07791145006,2025-03-31,forecast
2027-04,Completed,New,Micro (<10),2-year,none,440.990400960185,88.16000000000001,40335.62801422429,2025-03-31,forecast
2027-04,Completed,New,Micro (<10),3-year,none,23.67181400341195,57.52333333333333,1412.7447093050434,2025-03-31,forecast
2027-04,Completed,New,Small (10-49),1-month,none,2.6610803936152825e-18,0.0,0.0,2025-03-31,forecast
2027-04,Completed,New,Small (10-49),1-year,none,1034.678569219905,41.36666666666667,44406.24861056579,2025-03-31,forecast
2027-04,Completed,New,Small (10-49),2-year,none,347.15395554855144,84.89999999999999,30578.622232049715,2025-03-31,forecast
2027-04,Completed,New,Small (10-49),3-year,none,250.37070100949649,115.24666666666668,29936.4282994289,2025-03-31,forecast
2027-04,Completed,New,Mid (50-249),1-month,none,7.181950866934314,0.0,0.0,2025-03-31,forecast
2027-04,Completed,New,Mid (50-249),1-year,none,583.2642654683868,48.38666666666666,29280.546601489397,2025-03-31,forecast
2027-04,Completed,New,Mid (50-249),2-year,none,130.87187036117626,96.58,13113.590435962997,2025-03-31,forecast
2027-04,Completed,New,Mid (50-249),3-year,none,447.38014379088855,98.49666666666668,45717.90737986618,2025-03-31,forecast
2027-04,Completed,New,Large (>249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,New,Large (>249),1-year,none,167.8174748743004,15.48,2695.2325552187017,2025-03-31,forecast
2027-04,Completed,New,Large (>249),2-year,none,109.75557891165884,17.28,1967.69801872822,2025-03-31,forecast
2027-04,Completed,New,Large (>249),3-year,none,229.52058405890915,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Micro (<10),1-month,none,0.330901902356374,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Micro (<10),1-year,none,27.73825550847038,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Micro (<10),2-year,none,18.3817619383842,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Micro (<10),3-year,none,0.552748862387866,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Small (10-49),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Small (10-49),1-year,none,33.13752227325606,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Small (10-49),2-year,none,31.506234292417883,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Small (10-49),3-year,none,0.1882673889702301,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Mid (50-249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Mid (50-249),1-year,none,4.654267321055147,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Mid (50-249),2-year,none,8.026047773504889,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Mid (50-249),3-year,none,2.549351413993856,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Large (>249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Large (>249),1-year,none,4.1447646997819945,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Large (>249),2-year,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,New,Large (>249),3-year,none,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-month,1-month,1.1085276859741025,6.39,9.863054140182674,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-month,1-year,0.0,7.286666666666666,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-month,2-year,0.1979642844095763,2.13,0.5871248502733344,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-year,1-month,4.0495949667356035,15.96,89.99295026565518,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-year,1-year,532.9997773466903,50.54666666666666,37513.15255873096,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-year,2-year,1.6098119151657705e-05,52.5,0.0011767886081053,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),1-year,3-year,7.694230436797645,21.706666666666667,232.55321116267712,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),2-year,1-month,359.8212629276882,53.10999999999999,26608.91336844225,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),2-year,1-year,49.894065713359055,100.28333333333336,6966.933584106246,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),2-year,2-year,292.5574323733326,86.09333333333335,35070.71930370812,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),2-year,3-year,14.737083912348783,12.923333333333334,265.18570978184204,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),3-year,1-year,73.5,116.87666666666668,11961.321694,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),3-year,2-year,73.5,124.49,12740.480886000005,2025-03-31,forecast
2027-04,Completed,Renewal,Micro (<10),3-year,3-year,0.0,39.02333333333333,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-month,1-month,0.9126821696547718,3.99,5.070566425578945,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-month,1-year,0.6822532971591878,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-year,1-month,27.03216409865269,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-year,1-year,900.7983011305092,46.71666666666667,58595.38612078369,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-year,2-year,58.90963375609875,45.17666666666667,3705.651051970387,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),2-year,1-month,131.09364832925198,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),2-year,1-year,638.6591165500583,91.98666666666668,81800.88683797061,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),2-year,2-year,277.3815775790788,85.63666666666666,33075.11652194973,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),3-year,1-year,0.0,123.14333333333332,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),3-year,2-year,0.0,45.46666666666667,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-month,1-month,6.8706627948845655,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-month,1-year,12.251287878224728,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-year,1-month,195.82930719259505,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-year,1-year,560.8598663530621,52.06333333333333,40658.40606558783,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-year,2-year,151.21311143517968,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),2-year,1-year,323.7686938107469,61.46,27707.12242844769,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),2-year,2-year,232.23163694447945,37.166666666666664,12018.188479295495,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),3-year,1-year,0.0,43.55,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),3-year,2-year,0.0,44.26,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Mid (50-249),3-year,3-year,200.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-year,1-year,0.0,4.2,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),2-year,1-year,0.0,17.52,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),3-year,1-year,0.0,40.406666666666666,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Completed,Renewal,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-year,2-year,1.352312482962122,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),2-year,1-year,3.728749887684,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),2-year,2-year,13.806535736639033,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Micro (<10),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-month,1-month,2.299534134981732e-15,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-year,1-year,0.2252539143695615,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-year,2-year,0.6100193491456608,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),2-year,2-year,22.936940333678955,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2027-04,Refunded,Renewal,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
